"code_ID";"dx_name";"code_ICD10";"chapter";"chapter_name";"URL"
1232;"Other Specified Elimination Disorder with Fecal Symptoms";"R15.9_OtherSpecified";11;"Elimination Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm11"
1235;"Unspecified Elimination Disorder with Urinary Symptoms";"R32";11;"Elimination Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm11"
1238;"Mild Substance/Medication-Induced Sleep Disorder, With Use (Alcohol)";"F10.182";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1248;"Moderate or Severe Substance/Medication-Induced Sleep Disorder, With Use (Alcohol)";"F10.282";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1259;"Substance/Medication-Induced Sleep Disorder, Without Use (Alcohol)";"F10.982";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1278;"Insomnia Disorder";"F51.01";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1291;"Hypersomnolence Disorder";"F51.11";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1303;"Non-Rapid Eye Movement Sleep Arousal Disorders (Sleepwalking type)";"F51.3";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1305;"Non-Rapid Eye Movement Sleep Arousal Disorders (Sleep terror type)";"F51.4";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1314;"Nightmare Disorder";"F51.5";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1321;"Restless Legs Syndrome";"G25.81";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1331;"Unspecified Insomnia Disorder";"G47.00";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1334;"Other Specified Insomnia Disorder";"G47.09";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1338;"Unspecified Hypersomnolence Disorder";"G47.10";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1341;"Other Specified Hypersomnolence Disorder";"G47.19";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1344;"Circadian Rhythm Sleep-Wake Disorder (Delayed sleep phase type)";"G47.21";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1346;"Circadian Rhythm Sleep-Wake Disorders (Advanced sleep phase type)";"G47.22";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1348;"Circadian Rhythm Sleep-Wake Disorders (Irregular sleep-wake type)";"G47.23";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1350;"Circadian Rhythm Sleep-Wake Disorders (Non-24-hour sleep-wake type)";"G47.24";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1352;"Circadian Rhythm Sleep-Wake Disorders (Shift work type)";"G47.26";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1354;"Circadian Rhythm Sleep-Wake Disorders (Unspecified type)";"G47.20";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1359;"Central Sleep Apnea (Idiopathic)";"G47.31";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1361;"Central Sleep Apnea (Cheyne-Stokes breathing)";"R06.3";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1363;"Central Sleep Apnea Comorbid with Opioid Use";"G47.37";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1367;"Obstructive Sleep Apnea Hypopnea";"G47.33";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1374;"Sleep-Related Hypoventilation (Idiopathic hypoventilation)";"G47.34";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1376;"Sleep-Related Hypoventilation (Congenital central alveolar hypoventilation)";"G47.35";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1378;"Sleep-Related Hypoventilation (Comorbid sleep-related hypoventilation)";"G47.36";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1382;"Narcolepsy without cataplexy but with hypocretin deficiency / Autosomal dominant cerebellar ataxia, deafness, and narcolepsy / Autosomal dominant narcolepsy, obesity, and type 2 diabetes";"G47.419";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1384;"Narcolepsy with cataplexy but without hypocretin deficiency";"G47.411";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1386;"Narcolepsy secondary to another medical condition";"G47.429";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1395;"Rapid Eye Movement Sleep Behavior Disorder";"G47.52";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1406;"Other Specified Sleep-Wake Disorder";"G47.8";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1409;"Unspecified Sleep-Wake Disorder";"G47.9";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1411;"Mild Substance/Medication-Induced Sleep Disorder, With use (Caffeine)";"F15.182_Caffeine";12;"Sleep-Wake Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm12"
1413;"Male Hypoactive Sexual Desire Disorder";"F52.0";13;"Sexual Dysfunctions";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm13"
1419;"Erectile Disorder";"F52.21";13;"Sexual Dysfunctions";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm13"
1428;"Female Sexual Interest/Arousal Disorder";"F52.22";13;"Sexual Dysfunctions";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm13"
1440;"Female Orgasmic Disorder";"F52.31";13;"Sexual Dysfunctions";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm13"
1445;"Delayed Ejaculation";"F52.32";13;"Sexual Dysfunctions";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm13"
1450;"Premature (Early) Ejaculation";"F52.4";13;"Sexual Dysfunctions";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm13"
1455;"Genito-Pelvic Pain/Penetration Disorder";"F52.6";13;"Sexual Dysfunctions";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm13"
1463;"Other Specified Sexual Dysfunction";"F52.8";13;"Sexual Dysfunctions";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm13"
1466;"Unspecified Sexual Dysfunction";"F52.9";13;"Sexual Dysfunctions";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm13"
1469;"Gender Dysphoria in Children";"F64.2";14;"Gender Dysphoria";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm14"
1481;"Other Specified Gender Dysphoria";"F64.8";14;"Gender Dysphoria";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm14"
1484;"Unspecified Gender Dysphoria";"F64.9";14;"Gender Dysphoria";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm14"
1487;"Pyromania";"F63.1";15;"Disruptive, Impulsive-Control, and Conduct Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm15"
1512;"Global Developmental Delay";"F88";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1516;"Unspecified Neurodevelopmental Disorder";"F89";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1519;"(Predominantly inattentive presentation) Attention-Deficit/Hyperactivity Disorder";"F90.0";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1538;"Other Specified Attention-Deficit/Hyperactivity Disorder";"F90.8";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1541;"Unspecified Attention-Deficit/ Hyperactivity Disorder";"F90.9";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1554;"(Combined presentation) Attention-Deficit/Hyperactivity Disorder";"F90.2";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1556;"(Predominantly hyperactive/impulsice presentation) Attention-Deficit/Hyperactivity Disorder";"F90.1";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1558;"Tourettes Disorder";"F95.2";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1560;"Persistent (Chronic) Motor or Vocal Tic Disorder";"F95.1";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1562;"Provisional Tic Disorder";"F95.0";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1571;"Other Specified Tic Disorder";"F95.8";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1574;"Unspecified Tic Disorder";"F95.9";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1582;"Stereotypic Movement Disorder";"F98.4";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
1583;"Catatonia Associated With Another Mental Disorder (Catatonia Specifier)";"F06.1_AnothermentalDisorder";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1619;"Catatonic Disorder Due to Another Medical Condition";"F06.1_AnotherMentalCondition";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1621;"(With delusions) Psychotic Disorder Due to Another Medical Condition";"F06.2";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1623;"(With hallucinations)  Psychotic Disorder Due to Another Medical Condition";"F06.0";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1630;"mild Substance/Medication-Induced Psychotic Disorder, with use(Other substance)";"F19.159";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1637;"moderate or severe Substance/Medication-Induced Psychotic Disorder, with use(Other substance)";"F19.259";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1639;" Substance/Medication-Induced Psychotic Disorder, without use";"F19.959";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1641;"Schizophreniform Disorder";"F20.81";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1650;"Schizophrenia";"F20.9";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1663;"Delusional Disorder";"F22";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1671;"Brief Psychotic Disorder";"F23";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1674;"(Bipolar type) Schizoaffective Disorder";"F25.0";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1676;"(Depessive) Schizoaffective Disorder";"F25.1";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1682;"Other Specified Schizophrenia Spectrum and Other Psychotic Disorder";"F28";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1685;"Unspecified Schizophrenia Spectrum and Other Psychotic Disorder";"F29";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1689;"Unspecified Catatonia";"R29.818, F06.1";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1692;"Bipolar II Disorder";"F31.81";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1722;"Other Specified Bipolar and Related Disorder";"F31.89";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1730;"Cyclothymic Disorder";"F34.0";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1738;"moderate Bipolar I disorder, Current or most recent episode manic";"F31.12";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1743;"severe Bipolar I disorder, Current or most recent episode manic";"F31.13";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1745;"Bipolar I disorder, Current or most recent episode manic, with psychotic features";"F31.2";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1750;"mild Bipolar I disorder, Current or most recent episode manic";"F31.11";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1752;"in partial remission, Bipolar I disorder, Current or most recent episode manic";"F31.73";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1756;"unspecified Bipolar I disorder, Current or most recent episode manic";"F31.9";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1758;"In partial remission, Bipolar I disorder, Current or most recent episode hypomanic";"F31.71";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1760;"In full remission, Bipolar I disorder, Current or most recent episode hypomanic";"F31.72";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1762;"unspecified Bipolar I disorder, Current or most recent episode hypomanic";"F31.9";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1764;"mild Bipolar I disorder, Current or most recent episode depressed";"F31.31";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1766;"moderate Bipolar I disorder, Current or most recent episode depressed";"F31.32";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1768;"severe Bipolar I disorder, Current or most recent episode depressed";"F31.4";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1770;"with psychotic features, Bipolar I disorder, Current or most recent episode depressed";"F31.5";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1772;"in partial remission, Bipolar I disorder, Current or most recent episode depressed";"F31.75";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1774;"in full remission, Bipolar I disorder, Current or most recent episode depressed";"F31.76";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1776;"unspecified Bipolar I disorder, Current or most recent episode depressed";"F31.9";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1778;"Bipolar and Related Disorder Due to Another Medical Condition (with manic features)";"F06.33";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1780;"Bipolar and Related Disorder Due to Another Medical Condition (with mixed features)";"F06.34";3;"Bipolar and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm03"
1782;"Mild Substance/Medication-Induced Anxiety Disorder, With use (Alcohol)";"F10.180";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
1787;"Moderate or Severe Substance/Medication-Induced Anxiety Disorder, With use (Alcohol)";"F10.280";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
1789;"Substance/Medication-Induced Anxiety Disorder, Without use (Alcohol)";"F10.980";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
1791;"Mild Substance/Medication-Induced Anxiety Disorder, Without use (Caffeine)";"F15.180_Caffeine";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
1793;"Moderate or Severe Substance/Medication-Induced Anxiety Disorder, Without use (Caffeine)";"F15.280_Caffeine";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
1800;"Substance/Medication-Induced Psychotic Disorder with use (Cocaine mild disorder)";"F14.159";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1802;"Substance/Medication-Induced Psychotic Disorder with use (Cocaine moderate/severe disorder)";"F14.259";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1804;"Substance/Medication-Induced Psychotic Disorder without use (Cocaine)";"F14.959";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1806;"Substance/Medication-Induced Psychotic Disorder with use (Amphetamine(or other stimulant) mild disorder)";"F15.159";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1808;"Substance/Medication-Induced Psychotic Disorder with use (Amphetamine(or other stimulant) moderate/severe disorder)";"F15.259";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1810;"Substance/Medication-Induced Psychotic Disorder without use (Amphetamine(or other stimulant))";"F15.959";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1812;"Substance/Medication-Induced Psychotic Disorder with use (Phencyclidine mild disorder)";"F16.159_Phencyclidine";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1814;"Substance/Medication-Induced Psychotic Disorder with use (Phencyclidine moderate/severe disorder)";"F16.259_Phencyclidine";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1816;"Substance/Medication-Induced Psychotic Disorder without use (Phencyclidine)";"F16.959_Phencyclidine";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1818;"Substance/Medication-Induced Psychotic Disorder with use (Other hallucinogen mild disorder)";"F16.159_Other_hallucinogen";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1820;"Substance/Medication-Induced Psychotic Disorder with use (Other hallucinogen moderate/severe disorder)";"F16.259_Other_hallucinogen";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1822;"Substance/Medication-Induced Psychotic Disorder without use (Other hallucinogen)";"F16.959_Other_hallucinogen";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1824;"Substance/Medication-Induced Psychotic Disorder with use (Inhalant mild disorder)";"F18.159";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1826;"Substance/Medication-Induced Psychotic Disorder with use (Inhalant moderate/severe disorder)";"F18.259";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1828;"Substance/Medication-Induced Psychotic Disorder without use (Inhalant)";"F18.959";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1830;"Gender Dysphoria in Adolescents and Adults";"F64.0";14;"Gender Dysphoria";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm14"
1840;"Trichotillomania (Hair-Pulling Disorder)";"F63.3";6;"Obssessive-Compulsive and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm06"
1847;"Excoriation (Skin-Picking) Disorder";"F42.4";6;"Obssessive-Compulsive and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm06"
1857;"Substance/Medication-Induced Obsessive-Compulsive and Related Disorder, with use, mild (Amphetamine(or other stimulant))";"F15.188_OCD";6;"Obssessive-Compulsive and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm06"
1859;"Substance/Medication-Induced Obsessive-Compulsive and Related Disorder, with use, moderate or severe (Amphetamine(or other stimulant))";"F15.288_OCD";6;"Obssessive-Compulsive and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm06"
1861;"Mild Substance/Medication-Induced Major or Mild Neurocognitive Disorder, With use (Other (or unknown) substance (mild neurocognitive disorder))";"F19.188_OCD";6;"Obssessive-Compulsive and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm06"
1863;"Moderate or severe Substance/Medication-Induced Major or Mild Neurocognitive Disorder, With use (Other (or unknown) substance (mild neurocognitive disorder))";"F19.288_OCD";6;"Obssessive-Compulsive and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm06"
1865;"Substance/Medication-Induced Major or Mild Neurocognitive Disorder, Without use (Other (or unknown) substance (mild neurocognitive disorder))";"F19.988_OCD";6;"Obssessive-Compulsive and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm06"
1867;"Acute Stress Disorder";"F43.0";7;"Trauma- and Stressor-Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm07"
1893;"Posttraumatic Stress Disorder";"F43.10_6yearsOlder";7;"Trauma- and Stressor-Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm07"
1918;"Posttraumatic Stress Disorder for Children 6 Years and Younger";"F43.10_6yearsYounger";7;"Trauma- and Stressor-Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm07"
1936;"Adjustment disorder with depressed mood";"F43.21";7;"Trauma- and Stressor-Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm07"
1938;"Adjustment disorder with anxiety";"F43.22";7;"Trauma- and Stressor-Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm07"
1940;"Adjustment disorder with mixed anxiety and depressed mood";"F43.23";7;"Trauma- and Stressor-Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm07"
1942;"Adjustment disorder with disturbance of conduct";"F43.24";7;"Trauma- and Stressor-Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm07"
1944;"Adjustment disorder with mixed disturbance of emotions and conduct";"F43.25";7;"Trauma- and Stressor-Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm07"
1946;"Unspecified adjustment disorder";"F43.20";7;"Trauma- and Stressor-Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm07"
1948;"Persistent Depressive Disorder (Dysthymia)";"F34.1";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
1973;"Disruptive Mood Dysregulation Disorder";"F34.81";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
1976;"Premenstrual Dysphoric Disorder";"F32.81";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
1996;"Moderate Major Depressive Disorder, Single episode";"F32.1";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
1998;"Anxiety Disorder Due to Another Medical Condition";"F06.4";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
2014;"Agoraphobia";"F40.00";4;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/full/10.1176/appi.books.9780890425596.dsm05"
2016;"Social Anxiety Disorder (Social Phobia)";"F41.10";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
2026;"Specific Phobia (Animal)";"F40.218";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
